1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36
306	3	4	7	0.6295	-0.2476	-0.7957	0.06356	3.791	-8.831	-11.03	4.35	-0.8066	-1.444	35.13	-31.96	-0.9255	0.7128	-1.081	0.2208	-63.74	8.642	-1.143	-0.009659	-0.1511	0.6673	16.31	-19.43	-0.6963	0.3387	-0.2099	-1.34	-0.9669	0.2396	-0.6	0.07417
306	3	4	7	0.6286	-0.2473	-0.8115	0.06987	2.549	-6.554	-6.946	2.746	-0.8095	-1.322	35.88	-29.93	-0.7339	0.6756	-1.091	0.2487	-62.91	10.6	-1.201	0.02977	-0.1624	0.6617	15.39	-16.85	-0.73	0.3395	-2.107	0.4826	-0.9862	0.2279	-0.6456	0.07496
306	3	4	7	0.6351	-0.2498	-0.8212	0.07515	1.228	-4.075	-4.104	1.63	-0.8104	-1.162	37.02	-28.71	-0.5276	0.6253	-1.088	0.2736	-61.38	12.73	-1.245	0.07974	-0.177	0.6573	14.4	-14.21	-0.7602	0.3432	-3.69	2.311	-0.9932	0.2163	-0.6812	0.07745
306	3	4	7	0.6497	-0.2556	-0.8245	0.07934	-0.1185	-1.511	-2.544	1.018	-0.8004	-0.9666	38.58	-28.45	-0.3849	0.5878	-1.075	0.2939	-59.17	14.81	-1.272	0.1363	-0.1949	0.6547	13.36	-11.62	-0.786	0.3503	-4.824	3.956	-0.987	0.205	-0.7053	0.08216
306	3	4	7	0.6711	-0.264	-0.8213	0.08221	-1.43	1.014	-2.092	0.8416	-0.771	-0.7478	40.55	-29.31	-0.3931	0.594	-1.054	0.3088	-56.38	16.51	-1.28	0.1945	-0.2155	0.6545	12.31	-9.237	-0.8069	0.361	-5.394	5.247	-0.9671	0.1945	-0.7163	0.08949
306	3	4	7	0.6965	-0.274	-0.8112	0.08339	-2.654	3.382	-2.449	0.9839	-0.7171	-0.5216	42.83	-31.37	-0.6324	0.6749	-1.026	0.3176	-53.28	17.53	-1.268	0.2496	-0.2374	0.6565	11.34	-7.259	-0.8217	0.3756	-5.334	6.074	-0.9335	0.1858	-0.7132	0.09957
306	3	4	7	0.7224	-0.2842	-0.7937	0.08261	-3.752	5.51	-3.308	1.323	-0.6393	-0.3055	45.13	-34.49	-1.156	0.8533	-0.9953	0.3203	-50.38	17.63	-1.235	0.2967	-0.2588	0.6601	10.59	-5.912	-0.8295	0.3939	-4.645	6.419	-0.8865	0.1803	-0.6946	0.1122
306	3	4	7	0.7458	-0.2934	-0.7681	0.07977	-4.711	7.367	-4.414	1.757	-0.5446	-0.1142	47.06	-38.29	-1.97	1.136	-0.9642	0.3173	-48.39	16.89	-1.185	0.3323	-0.2775	0.6645	10.2	-5.405	-0.8287	0.4155	-3.393	6.353	-0.8264	0.1794	-0.6597	0.1269
306	3	4	7	0.7646	-0.3008	-0.7336	0.07511	-5.541	8.972	-5.579	2.214	-0.4452	0.0436	48.25	-42.25	-3.026	1.51	-0.9347	0.3093	-47.83	15.62	-1.118	0.3539	-0.2914	0.6689	10.25	-5.858	-0.8175	0.4396	-1.684	6.005	-0.754	0.1844	-0.6079	0.1431
306	3	4	7	0.7785	-0.3062	-0.6892	0.06918	-6.273	10.39	-6.677	2.642	-0.3552	0.1665	48.57	-45.93	-4.224	1.94	-0.9078	0.2974	-48.76	14.19	-1.041	0.3608	-0.2985	0.6726	10.77	-7.241	-0.7944	0.4651	0.3641	5.506	-0.6705	0.1962	-0.5393	0.1598
306	3	4	7	0.7878	-0.3099	-0.6343	0.06284	-6.941	11.69	-7.612	3.005	-0.2874	0.2595	48.1	-49.03	-5.433	2.38	-0.884	0.2828	-50.76	12.87	-0.9573	0.3532	-0.2972	0.6755	11.65	-9.37	-0.7581	0.4906	2.64	4.948	-0.5775	0.2149	-0.4552	0.1764
306	3	4	7	0.7938	-0.3122	-0.5683	0.05707	-7.568	12.93	-8.314	3.274	-0.2494	0.3314	47.09	-51.41	-6.51	2.779	-0.8628	0.2665	-53.27	11.84	-0.8714	0.3331	-0.2867	0.678	12.75	-11.96	-0.708	0.5147	5.034	4.359	-0.4776	0.2397	-0.3579	0.1926
306	3	4	7	0.7974	-0.3137	-0.4913	0.05279	-8.162	14.13	-8.724	3.429	-0.2419	0.3915	45.77	-53.03	-7.329	3.086	-0.8435	0.2499	-55.87	11.18	-0.7877	0.3026	-0.2669	0.6808	13.92	-14.71	-0.6446	0.5361	7.419	3.708	-0.3741	0.2692	-0.251	0.2083
306	3	4	7	0.7993	-0.3144	-0.4044	0.0507	-8.706	15.27	-8.801	3.455	-0.2584	0.4467	44.37	-53.88	-7.796	3.266	-0.8253	0.234	-58.32	10.97	-0.7097	0.2647	-0.2384	0.6852	15.01	-17.33	-0.5697	0.5537	9.628	2.936	-0.2712	0.3014	-0.1392	0.2238
306	3	4	7	0.8002	-0.3148	-0.3089	0.05102	-9.165	16.27	-8.524	3.344	-0.2867	0.4994	43.04	-53.97	-7.854	3.294	-0.8076	0.2201	-60.48	11.22	-0.6399	0.2222	-0.2025	0.6927	15.94	-19.64	-0.4863	0.5672	11.44	1.997	-0.1738	0.3342	-0.02814	0.2398
306	3	4	7	0.8008	-0.315	-0.2074	0.05353	-9.497	17.05	-7.898	3.101	-0.3115	0.5472	41.88	-53.32	-7.494	3.166	-0.7901	0.2093	-62.29	11.94	-0.5804	0.1775	-0.1609	0.7044	16.66	-21.49	-0.3986	0.5766	12.64	0.9005	-0.08683	0.3656	0.07648	0.2568
306	3	4	7	0.8019	-0.3154	-0.1027	0.05747	-9.673	17.54	-6.954	2.738	-0.3178	0.5835	40.93	-51.94	-6.749	2.891	-0.7733	0.203	-63.75	13.09	-0.5324	0.133	-0.1158	0.7212	17.16	-22.79	-0.3114	0.5828	13.05	-0.28	-0.01497	0.3937	0.1693	0.2752
306	3	4	7	0.8041	-0.3163	0.00154	0.0618	-9.691	17.7	-5.75	2.279	-0.2945	0.5994	40.2	-49.86	-5.689	2.494	-0.758	0.2022	-64.82	14.59	-0.497	0.09059	-0.06894	0.7429	17.43	-23.5	-0.2297	0.5868	12.64	-1.426	0.0381	0.4175	0.2457	0.2951
306	3	4	7	0.8075	-0.3176	0.1017	0.06538	-9.584	17.57	-4.377	1.759	-0.2375	0.5865	39.69	-47.11	-4.419	2.016	-0.7451	0.2081	-65.43	16.32	-0.475	0.05227	-0.02226	0.7687	17.5	-23.6	-0.158	0.59	11.53	-2.409	0.07012	0.4362	0.3027	0.3162
306	3	4	7	0.8107	-0.3189	0.1941	0.06725	-9.412	17.25	-2.954	1.221	-0.151	0.5396	39.31	-43.76	-3.061	1.503	-0.7353	0.221	-65.51	18.12	-0.4669	0.01998	0.02282	0.797	17.38	-23.13	-0.09965	0.5935	9.897	-3.114	0.0805	0.4499	0.3385	0.338
306	3	4	7	0.8115	-0.3192	0.2753	0.06682	-9.243	16.86	-1.625	0.7198	-0.04892	0.4592	38.95	-39.92	-1.746	1.006	-0.7288	0.2409	-64.94	19.77	-0.4734	-0.004246	0.06511	0.8255	17.11	-22.11	-0.05666	0.5981	7.951	-3.449	0.07038	0.459	0.353	0.3598
306	3	4	7	0.807	-0.3174	0.3423	0.06404	-9.126	16.51	-0.5491	0.3109	0.04762	0.3527	38.47	-35.81	-0.5945	0.5752	-0.7251	0.2669	-63.58	21.04	-0.4942	-0.01843	0.1037	0.852	16.73	-20.64	-0.02932	0.6039	5.858	-3.345	0.04235	0.4642	0.3478	0.3806
306	3	4	7	0.7947	-0.3126	0.3931	0.05931	-9.075	16.26	0.1255	0.04736	0.1136	0.2344	37.68	-31.76	0.3018	0.2461	-0.723	0.2974	-61.33	21.71	-0.5283	-0.02091	0.1378	0.8743	16.28	-18.88	-0.01642	0.6103	3.742	-2.758	0.0001239	0.4667	0.3254	0.3999
306	3	4	7	0.7737	-0.3043	0.4265	0.05339	-9.057	16.11	0.2926	-0.03453	0.1257	0.1236	36.45	-28.21	0.8956	0.03907	-0.7208	0.3302	-58.19	21.63	-0.5733	-0.01065	0.1668	0.8909	15.87	-17.01	-0.01551	0.6166	1.681	-1.666	-0.05198	0.4676	0.2895	0.417
306	3	4	7	0.7455	-0.2932	0.4424	0.0472	-8.99	15.96	-0.0759	0.07311	0.06807	0.04019	34.72	-25.47	1.19	-0.04713	-0.7166	0.3628	-54.32	20.79	-0.6257	0.01245	0.1905	0.901	15.57	-15.32	-0.02342	0.6217	-0.2698	-0.07994	-0.1095	0.4676	0.2444	0.4315
306	3	4	7	0.7136	-0.2807	0.4418	0.04154	-8.756	15.66	-0.908	0.3423	-0.06237	0.001391	32.55	-23.62	1.237	-0.03417	-0.7088	0.3929	-50.04	19.37	-0.6808	0.04744	0.2088	0.9043	15.49	-14.05	-0.03674	0.6249	-2.061	1.946	-0.1681	0.4672	0.1942	0.4433
306	3	4	7	0.6835	-0.2689	0.4265	0.03694	-8.221	14.99	-2.033	0.7115	-0.2538	0.01701	30.06	-22.38	1.123	0.04052	-0.6962	0.4184	-45.87	17.66	-0.7333	0.0923	0.2222	0.9014	15.68	-13.43	-0.05226	0.6255	-3.626	4.288	-0.2241	0.4663	0.1432	0.4522
306	3	4	7	0.6609	-0.26	0.3993	0.03362	-7.272	13.77	-3.208	1.095	-0.4802	0.08684	27.4	-21.28	0.9591	0.1309	-0.6782	0.438	-42.38	16.07	-0.7778	0.1441	0.2317	0.8933	16.13	-13.49	-0.06725	0.6234	-4.857	6.723	-0.2744	0.4642	0.09494	0.4585
306	3	4	7	0.6508	-0.256	0.3632	0.0315	-5.858	11.86	-4.15	1.399	-0.7052	0.1996	24.69	-19.87	0.8547	0.1901	-0.6552	0.4511	-40	14.94	-0.8095	0.1995	0.2386	0.8813	16.73	-14.1	-0.07954	0.6191	-5.592	8.906	-0.3166	0.4596	0.05255	0.4624
306	3	4	7	0.6562	-0.2581	0.3215	0.03032	-4.014	9.268	-4.571	1.529	-0.8884	0.3339	22.01	-17.77	0.9081	0.1779	-0.6278	0.4577	-38.92	14.49	-0.825	0.255	0.2445	0.867	17.33	-15.02	-0.08761	0.6129	-5.638	10.4	-0.3494	0.4511	0.01838	0.4639
306	3	4	7	0.6775	-0.2665	0.2772	0.02979	-1.851	6.082	-4.194	1.396	-0.9928	0.4611	19.4	-14.74	1.19	0.06639	-0.5973	0.4586	-39	14.79	-0.8223	0.3074	0.2509	0.8522	17.82	-15.93	-0.09045	0.6055	-4.855	10.78	-0.3725	0.4376	-0.00591	0.4634
306	3	4	7	0.7122	-0.2801	0.2329	0.02971	0.4817	2.476	-2.773	0.9193	-0.9915	0.5495	16.89	-10.62	1.733	-0.1552	-0.5651	0.4547	-39.87	15.78	-0.8011	0.3542	0.2591	0.839	18.14	-16.58	-0.08753	0.5975	-3.293	9.873	-0.3864	0.4187	-0.01939	0.4608
306	3	4	7	0.7549	-0.297	0.1907	0.03005	2.841	-1.37	-0.1142	0.03214	-0.8736	0.5696	14.54	-5.455	2.513	-0.476	-0.5323	0.4472	-41.06	17.27	-0.7633	0.394	0.2699	0.8294	18.31	-16.81	-0.07873	0.5893	-1.271	7.855	-0.3929	0.3949	-0.02191	0.4562
306	3	4	7	0.7982	-0.314	0.1519	0.03095	5.122	-5.304	3.851	-1.298	-0.6464	0.4996	12.69	0.2062	3.442	-0.8591	-0.5	0.4372	-42.09	19	-0.7117	0.426	0.2835	0.825	18.37	-16.53	-0.06436	0.5815	0.7071	5.233	-0.3946	0.3682	-0.01418	0.4498
306	3	4	7	0.8336	-0.3279	0.1171	0.03274	7.266	-9.222	8.875	-3	-0.3355	0.3292	12.43	4.635	4.349	-1.237	-0.4688	0.4257	-42.46	20.57	-0.6507	0.4505	0.2994	0.8273	18.44	-15.75	-0.04519	0.5744	2.163	2.6	-0.395	0.3418	0.002219	0.4419
306	3	4	7	0.8523	-0.3353	0.0863	0.03586	9.252	-13.05	13.98	-4.736	0.01986	0.0616	15.8	4.552	4.988	-1.512	-0.4395	0.4132	-41.62	21.4	-0.5847	0.4681	0.3168	0.8369	18.65	-14.58	-0.02247	0.5684	2.811	0.4366	-0.3977	0.3199	0.02479	0.4331
306	3	4	7	0.847	-0.3332	0.0588	0.04078	11.08	-16.76	16.96	-5.706	0.3742	-0.2875	23.97	-2.381	5.06	-1.567	-0.4125	0.4002	-39	20.74	-0.5182	0.4795	0.3347	0.8535	19.16	-13.25	0.002102	0.564	2.603	-0.9673	-0.4061	0.3067	0.0503	0.4243
306	3	4	7	0.8122	-0.3195	0.03356	0.04789	12.76	-20.29	14.9	-4.849	0.6843	-0.6933	34.82	-14.13	4.286	-1.293	-0.3885	0.3869	-34.16	17.94	-0.455	0.4855	0.3519	0.8761	20.19	-12.13	0.02647	0.5615	1.666	-1.49	-0.4229	0.3062	0.07501	0.4164
306	3	4	7	0.7452	-0.2931	0.009269	0.05737	14.3	-23.63	6.839	-1.874	0.9173	-1.127	44.82	-26.72	2.505	-0.6244	-0.3681	0.3732	-27.13	12.81	-0.3982	0.4864	0.3674	0.9026	21.97	-11.71	0.04846	0.5613	0.2179	-1.117	-0.4495	0.321	0.09523	0.4104
306	3	4	7	0.6471	-0.2546	-0.01543	0.06908	15.68	-26.71	-4.905	2.245	1.055	-1.56	51.88	-37.7	-0.2505	0.4274	-0.352	0.359	-18.6	5.849	-0.3496	0.4823	0.3805	0.9306	24.65	-12.51	0.06599	0.5634	-1.512	0.1038	-0.4856	0.3516	0.1078	0.4069
306	3	4	7	0.5236	-0.206	-0.04175	0.0825	16.91	-29.51	-17.29	6.291	1.096	-1.969	55.69	-46.35	-3.747	1.773	-0.3412	0.3445	-9.869	-1.874	-0.31	0.4731	0.3906	0.9572	28.13	-14.8	0.07743	0.5676	-3.311	2.094	-0.5292	0.3966	0.1105	0.406
306	3	4	7	0.3853	-0.1515	-0.07054	0.09676	17.96	-31.97	-28.49	9.591	1.051	-2.336	56.96	-52.83	-7.625	3.272	-0.3362	0.3297	-2.539	-9.164	-0.2794	0.4586	0.3979	0.9797	31.94	-18.4	0.08177	0.5734	-4.993	4.739	-0.5771	0.4523	0.1026	0.4077
306	3	4	7	0.2468	-0.0971	-0.1022	0.1106	18.82	-34.05	-37.82	11.97	0.9396	-2.649	56.6	-57.54	-11.49	4.771	-0.3377	0.315	1.962	-15.03	-0.2575	0.4388	0.4028	0.996	35.39	-22.71	0.07886	0.5799	-6.374	7.87	-0.6248	0.5133	0.08498	0.411
306	3	4	7	0.1257	-0.04943	-0.1365	0.1228	19.48	-35.73	-45.17	13.52	0.7843	-2.904	55.34	-60.83	-15.01	6.136	-0.3458	0.3008	2.966	-18.94	-0.2437	0.4141	0.4059	1.004	37.85	-27.02	0.06943	0.5861	-7.247	11.21	-0.6678	0.5733	0.05959	0.4147
306	3	4	7	0.03883	-0.01527	-0.1727	0.1318	19.92	-36.97	-50.66	14.41	0.6069	-3.099	53.63	-62.94	-17.9	7.261	-0.3604	0.288	0.7999	-20.88	-0.2373	0.3852	0.4082	1.004	39.04	-30.8	0.05493	0.5909	-7.338	14.32	-0.7018	0.6257	0.02944	0.4175
306	3	4	7	1.159e-05	-4.557e-06	-0.2096	0.1365	20.16	-37.77	-54.47	14.85	0.4252	-3.237	51.69	-64.03	-20	8.077	-0.3809	0.277	-3.606	-21.15	-0.2382	0.3533	0.4108	0.9951	39.03	-33.78	0.03731	0.593	-6.312	16.57	-0.7239	0.6649	-0.002106	0.4179
306	3	4	7	0.01666	-0.006552	-0.2456	0.1362	20.2	-38.16	-56.76	14.99	0.2513	-3.322	49.62	-64.17	-21.21	8.542	-0.4064	0.2682	-9.295	-20.09	-0.2464	0.3199	0.4144	0.9784	38.09	-35.87	0.01866	0.5915	-3.876	17.29	-0.7328	0.6869	-0.03193	0.4148
306	3	4	7	0.08801	-0.03462	-0.2793	0.1309	20.06	-38.16	-57.67	14.95	0.09199	-3.359	47.43	-63.43	-21.5	8.645	-0.4355	0.2618	-15.57	-18.01	-0.2623	0.2869	0.4192	0.9556	36.51	-37.11	0.0008639	0.5861	-0.03649	16.05	-0.7291	0.6898	-0.05762	0.4075
306	3	4	7	0.2047	-0.08054	-0.3091	0.1207	19.77	-37.81	-57.3	14.77	-0.05094	-3.352	45.09	-61.81	-20.89	8.399	-0.4665	0.2573	-22.02	-15.08	-0.2864	0.2562	0.4251	0.9287	34.56	-37.55	-0.01469	0.5766	4.673	13.04	-0.715	0.6739	-0.07787	0.396
306	3	4	7	0.3504	-0.1378	-0.3337	0.1065	19.36	-37.18	-55.72	14.48	-0.1792	-3.307	42.57	-59.33	-19.48	7.837	-0.498	0.2541	-28.41	-11.47	-0.3189	0.2296	0.431	0.9003	32.4	-37.26	-0.02731	0.5636	9.285	9.05	-0.694	0.6417	-0.09249	0.3807
306	3	4	7	0.5042	-0.1983	-0.3524	0.08949	18.88	-36.34	-52.97	14.02	-0.2968	-3.226	39.82	-55.99	-17.38	7.014	-0.5282	0.251	-34.6	-7.284	-0.3595	0.2085	0.4354	0.873	30.16	-36.31	-0.037	0.548	12.84	4.996	-0.6701	0.5972	-0.1023	0.363
306	3	4	7	0.6454	-0.2539	-0.3647	0.07083	18.39	-35.39	-49.08	13.36	-0.4084	-3.114	36.78	-51.8	-14.79	6.003	-0.5562	0.2469	-40.5	-2.674	-0.4074	0.1936	0.4366	0.8491	27.88	-34.76	-0.0444	0.5311	14.82	1.56	-0.6473	0.5453	-0.1089	0.3443
306	3	4	7	0.7569	-0.2977	-0.3706	0.05184	17.93	-34.4	-44.11	12.42	-0.5185	-2.973	33.4	-46.75	-11.91	4.892	-0.5812	0.2406	-46.03	2.194	-0.4605	0.1848	0.4328	0.8305	25.6	-32.71	-0.05056	0.5143	15.21	-0.9545	-0.6286	0.4911	-0.1141	0.326
306	3	4	7	0.8285	-0.3259	-0.3709	0.0338	17.54	-33.45	-38.19	11.15	-0.6305	-2.806	29.63	-40.85	-8.979	3.778	-0.603	0.2314	-51.08	7.102	-0.5163	0.1811	0.4228	0.8184	23.34	-30.25	-0.0567	0.499	14.38	-2.535	-0.6165	0.439	-0.1195	0.3093
306	3	4	7	0.858	-0.3375	-0.3665	0.01786	17.25	-32.6	-31.56	9.538	-0.7458	-2.616	25.44	-34.09	-6.245	2.757	-0.6221	0.2189	-55.52	11.78	-0.5714	0.1805	0.4061	0.8133	21.15	-27.54	-0.06393	0.4861	12.78	-3.315	-0.6118	0.393	-0.1263	0.2952
306	3	4	7	0.8511	-0.3348	-0.3586	0.005028	17.09	-31.89	-24.63	7.68	-0.8633	-2.409	20.79	-26.53	-3.906	1.907	-0.6393	0.2034	-59.2	15.93	-0.6222	0.1806	0.3832	0.8145	19.09	-24.79	-0.07302	0.4764	10.81	-3.476	-0.6144	0.3553	-0.1353	0.2841
306	3	4	7	0.8192	-0.3222	-0.3489	-0.003959	17.04	-31.36	-18.04	5.761	-0.9793	-2.191	15.71	-18.23	-2.092	1.275	-0.6557	0.1856	-61.99	19.29	-0.6654	0.1788	0.3556	0.8208	17.29	-22.28	-0.08426	0.4699	8.773	-3.206	-0.6229	0.3273	-0.1462	0.2761
306	3	4	7	0.7761	-0.3053	-0.3387	-0.008701	17.1	-30.99	-12.48	4.042	-1.087	-1.974	10.32	-9.4	-0.8413	0.8697	-0.6725	0.1667	-63.84	21.69	-0.6989	0.1729	0.3253	0.8304	15.87	-20.26	-0.0975	0.4663	6.877	-2.686	-0.6353	0.3091	-0.1588	0.2712
306	3	4	7	0.7353	-0.2892	-0.3292	-0.009179	17.23	-30.81	-8.528	2.755	-1.178	-1.773	4.921	-0.4497	-0.102	0.6636	-0.6906	0.1484	-64.8	23.13	-0.7215	0.1613	0.295	0.8409	14.95	-18.96	-0.1122	0.4653	5.261	-2.089	-0.6493	0.2999	-0.1719	0.2691
306	3	4	7	0.7069	-0.2781	-0.3215	-0.005738	17.41	-30.78	-6.306	1.989	-1.239	-1.606	0.1353	7.771	0.239	0.6048	-0.7106	0.1326	-64.98	23.75	-0.7336	0.1434	0.2673	0.8502	14.56	-18.43	-0.1278	0.4663	4.007	-1.564	-0.6623	0.2981	-0.1845	0.2695
306	3	4	7	0.6965	-0.274	-0.3159	0.000989	17.6	-30.91	-5.491	1.667	-1.261	-1.493	-2.979	13.85	0.3188	0.6337	-0.7327	0.121	-64.58	23.78	-0.7373	0.1201	0.2447	0.8563	14.62	-18.56	-0.1435	0.4689	3.142	-1.219	-0.6721	0.3019	-0.1956	0.2721
306	3	4	7	0.7039	-0.2769	-0.3126	0.0102	17.77	-31.18	-5.515	1.617	-1.231	-1.455	-3.186	16.15	0.2657	0.6964	-0.7565	0.1152	-63.73	23.45	-0.7354	0.09332	0.2289	0.8575	15	-19.09	-0.1586	0.4729	2.636	-1.1	-0.6771	0.3093	-0.204	0.2768
306	3	4	7	0.7244	-0.285	-0.3112	0.02105	17.91	-31.55	-5.833	1.668	-1.146	-1.506	0.1142	13.93	0.179	0.7534	-0.7811	0.1166	-62.52	22.94	-0.7319	0.06604	0.2209	0.8529	15.56	-19.75	-0.1726	0.4784	2.4	-1.177	-0.6764	0.3189	-0.2091	0.2836
306	3	4	7	0.7498	-0.295	-0.3109	0.03273	18	-32.04	-6.062	1.703	-1.007	-1.652	6.36	8.078	0.1227	0.7812	-0.805	0.1257	-60.98	22.36	-0.7305	0.04205	0.2211	0.8422	16.16	-20.27	-0.1852	0.4854	2.301	-1.35	-0.6701	0.3295	-0.2107	0.2926
306	3	4	7	0.7706	-0.3031	-0.3107	0.04455	18.07	-32.62	-5.995	1.658	-0.824	-1.891	14.38	0.2973	0.1286	0.7699	-0.8264	0.1428	-59.07	21.76	-0.7349	0.02538	0.2291	0.8255	16.74	-20.47	-0.1959	0.494	2.183	-1.475	-0.6589	0.3405	-0.2089	0.3043
306	3	4	7	0.7786	-0.3063	-0.3093	0.05594	18.16	-33.31	-5.563	1.511	-0.616	-2.204	23.17	-7.978	0.2044	0.7192	-0.8435	0.167	-56.71	21.11	-0.7476	0.01977	0.2438	0.8036	17.25	-20.24	-0.2041	0.5041	1.9	-1.397	-0.6441	0.3519	-0.2041	0.3188
306	3	4	7	0.7686	-0.3023	-0.3054	0.06651	18.32	-34.13	-4.792	1.267	-0.409	-2.563	32.01	-15.86	0.3433	0.6341	-0.8544	0.1971	-53.82	20.37	-0.7697	0.02816	0.2636	0.7775	17.69	-19.56	-0.2091	0.5151	1.336	-0.9774	-0.6275	0.3642	-0.1968	0.3363
306	3	4	7	0.7399	-0.291	-0.298	0.07599	18.62	-35.12	-3.768	0.9484	-0.2323	-2.93	40.42	-22.83	0.531	0.5219	-0.8576	0.2312	-50.32	19.47	-0.8009	0.05225	0.2865	0.7489	18.06	-18.45	-0.2101	0.5263	0.4256	-0.1118	-0.611	0.3778	-0.1878	0.3566
306	3	4	7	0.6962	-0.2739	-0.2858	0.08431	19.12	-36.32	-2.617	0.5879	-0.1137	-3.264	47.92	-28.58	0.7512	0.3907	-0.8519	0.2671	-46.16	18.33	-0.8394	0.09226	0.3103	0.7194	18.37	-16.99	-0.2059	0.5363	-0.8497	1.267	-0.5963	0.3932	-0.1774	0.3789
306	3	4	7	0.6448	-0.2536	-0.2681	0.09158	19.86	-37.72	-1.476	0.2233	-0.07504	-3.526	54.05	-32.85	0.9876	0.2489	-0.837	0.3026	-41.36	16.91	-0.8823	0.1469	0.3329	0.6909	18.61	-15.29	-0.1957	0.5437	-2.461	3.193	-0.5845	0.4107	-0.1659	0.4022
306	3	4	7	0.5945	-0.2339	-0.2446	0.09809	20.85	-39.34	-0.4769	-0.1077	-0.1281	-3.683	58.34	-35.45	1.225	0.105	-0.8133	0.3357	-35.99	15.19	-0.926	0.2136	0.3523	0.665	18.8	-13.54	-0.1793	0.5473	-4.344	5.667	-0.5764	0.4301	-0.1535	0.4253
306	3	4	7	0.5545	-0.2181	-0.2153	0.1042	22.07	-41.13	0.2764	-0.3735	-0.2728	-3.717	60.53	-36.28	1.448	-0.03215	-0.7816	0.3647	-30.22	13.2	-0.9669	0.2886	0.3674	0.643	18.94	-11.91	-0.1566	0.5461	-6.406	8.667	-0.5721	0.4509	-0.1401	0.4467
306	3	4	7	0.532	-0.2093	-0.1809	0.1101	23.48	-43.03	0.7239	-0.5544	-0.4969	-3.621	60.64	-35.39	1.644	-0.1543	-0.7437	0.3886	-24.37	11.03	-1.002	0.3678	0.3776	0.6256	19.05	-10.6	-0.1288	0.54	-8.529	12.13	-0.5713	0.4719	-0.1258	0.4656
306	3	4	7	0.5315	-0.2091	-0.1424	0.1161	24.99	-44.95	0.859	-0.6461	-0.7773	-3.405	59.01	-32.95	1.803	-0.2545	-0.7017	0.4071	-18.84	8.86	-1.028	0.447	0.3829	0.6129	19.12	-9.75	-0.0974	0.5292	-10.56	15.93	-0.5732	0.4918	-0.1112	0.4813
306	3	4	7	0.5544	-0.2181	-0.1016	0.1222	26.51	-46.82	0.7273	-0.66	-1.084	-3.091	56.19	-29.2	1.918	-0.3283	-0.6579	0.4201	-14.17	6.895	-1.043	0.5222	0.384	0.6044	19.09	-9.393	-0.06469	0.5148	-12.27	19.83	-0.5766	0.5088	-0.09664	0.4934
306	3	4	7	0.5986	-0.2355	-0.06065	0.1282	27.96	-48.54	0.4166	-0.6208	-1.38	-2.715	52.75	-24.41	1.989	-0.3748	-0.615	0.4283	-10.83	5.367	-1.048	0.5901	0.3816	0.5993	18.92	-9.453	-0.03327	0.4983	-13.33	23.38	-0.5803	0.5212	-0.08312	0.5023
306	3	4	7	0.6591	-0.2593	-0.02214	0.1338	29.25	-50.08	0.04188	-0.5626	-1.632	-2.32	49.16	-18.79	2.022	-0.3972	-0.5752	0.4325	-9.158	4.447	-1.042	0.6481	0.3764	0.5963	18.51	-9.769	-0.005815	0.4814	-13.22	25.85	-0.5828	0.527	-0.0715	0.5081
306	3	4	7	0.7294	-0.2869	0.0112	0.1386	30.33	-51.38	-0.2712	-0.5247	-1.806	-1.954	45.77	-12.45	2.033	-0.4025	-0.5406	0.4338	-9.184	4.203	-1.025	0.6949	0.3687	0.5943	17.82	-10.15	0.01524	0.4656	-11.37	26.35	-0.5827	0.5249	-0.06244	0.5111
306	3	4	7	0.8022	-0.3156	0.03681	0.1422	31.15	-52.45	-0.401	-0.5467	-1.878	-1.662	42.78	-5.36	2.044	-0.4013	-0.5129	0.433	-10.67	4.597	-1	0.7296	0.3586	0.5924	16.84	-10.41	0.02799	0.4521	-7.435	24.21	-0.5788	0.5135	-0.05625	0.5114
306	3	4	7	0.8712	-0.3427	0.05265	0.1443	31.71	-53.28	-0.2439	-0.6649	-1.833	-1.483	40.22	2.694	2.078	-0.4059	-0.4929	0.4308	-13.2	5.521	-0.9685	0.7524	0.3455	0.59	15.62	-10.42	0.03132	0.4417	-1.737	19.54	-0.5701	0.4923	-0.05268	0.5088
306	3	4	7	0.9311	-0.3663	0.05755	0.1444	32.01	-53.9	0.2718	-0.9056	-1.672	-1.439	37.92	12.25	2.16	-0.4289	-0.4809	0.4275	-16.31	6.843	-0.9312	0.7641	0.3289	0.5868	14.22	-10.11	0.02507	0.4345	4.73	13.3	-0.5566	0.4619	-0.051	0.5028
306	3	4	7	0.979	-0.3851	0.05151	0.1424	32.07	-54.35	1.167	-1.279	-1.41	-1.537	35.42	24.29	2.308	-0.4798	-0.4767	0.423	-19.61	8.43	-0.8903	0.7659	0.308	0.583	12.75	-9.442	0.01008	0.4301	10.69	6.722	-0.5388	0.4237	-0.05011	0.493
306	3	4	7	1.013	-0.3986	0.03576	0.1379	31.95	-54.64	2.389	-1.766	-1.077	-1.761	32.12	40.07	2.528	-0.5631	-0.4794	0.4169	-22.74	10.15	-0.8476	0.7591	0.2825	0.579	11.35	-8.455	-0.01192	0.4276	15.05	0.8548	-0.5185	0.3806	-0.04873	0.4793
